Time(us),AX
95509062,-2.32
95509395,-2.32
95509728,-2.32
95510061,-2.32
95510394,-2.44
95510727,-2.44
95511060,-2.44
95511393,-2.44
95511726,-2.44
95512059,-2.44
95512392,-2.44
95512725,-2.44
95513058,-2.44
95513391,-2.44
95513724,-2.44
95514390,-2.44
95514723,-2.44
95515056,-2.44
95515389,-3.71
95515722,-3.71
95516055,-3.71
95516388,-3.71
95516721,-3.71
95517054,-3.71
95517387,-3.71
95517720,-3.71
95518053,-3.71
95518386,-3.71
95518719,-3.71
95519052,-3.71
95519385,-3.71
95519718,-3.71
95520051,-3.71
95520717,-1.1
95521050,-1.1
95521383,-1.1
95521716,-1.1
95522049,-1.1
95522382,-1.1
95522715,-1.1
95523048,-1.1
95523381,-1.1
95523714,-1.1
95524047,-1.1
95524380,-1.1
95524713,-1.1
95525046,-1.1
95525379,-3.74
95525712,-3.74
95526045,-3.74
95526711,-3.74
95527044,-3.74
95527377,-3.74
95527710,-3.74
95528043,-3.74
95528376,-3.74
95528709,-3.74
95529042,-3.74
95529375,-3.74
95529708,-3.74
95530041,-3.74
95530374,-3.72
95530707,-3.72
95531040,-3.72
95531373,-3.72
95531706,-3.72
95532039,-3.72
95532705,-3.72
95533038,-3.72
95533371,-3.72
95533704,-3.72
95534037,-3.72
95534370,-3.72
95534703,-3.72
95535036,-3.72
95535369,-0.66
95535702,-0.66
95536035,-0.66
95536368,-0.66
95536701,-0.66
95537034,-0.66
95537367,-0.66
95537700,-0.66
95538033,-0.66
95538366,-0.66
95539032,-0.66
95539365,-0.66
95539698,-0.66
95540031,-0.66
95540364,-2.83
95540697,-2.83
95541030,-2.83
95541363,-2.83
95541696,-2.83
95542029,-2.83
95542362,-2.83
95542695,-2.83
95543028,-2.83
95543361,-2.83
95543694,-2.83
95544027,-2.83
95544360,-2.83
95545026,-2.83
95545359,-2.83
95545692,-5.03
95546025,-5.03
95546358,-5.03
95546691,-5.03
95547024,-5.03
95547357,-5.03
95547690,-5.03
95548023,-5.03
95548356,-5.03
95548689,-5.03
95549022,-5.03
95549355,-5.03
95549688,-5.03
95550021,-5.03
95550354,-4.62
95551020,-4.62
95551353,-4.62
95551686,-4.62
95552019,-4.62
95552352,-4.62
95552685,-4.62
95553018,-4.62
95553351,-4.62
95553684,-4.62
95554017,-4.62
95554350,-4.62
95554683,-4.62
95555016,-4.62
95555349,-1.19
95555682,-1.19
95556015,-1.19
95556348,-1.19
95557014,-1.19
95557347,-1.19
95557680,-1.19
95558013,-1.19
95558346,-1.19
95558679,-1.19
95559012,-1.19
95559345,-1.19
95559678,-1.19
95560011,-1.19
95560344,-3.13
95560677,-3.13
95561010,-3.13
95561343,-3.13
95561676,-3.13
95562009,-3.13
95562342,-3.13
95562675,-3.13
95563341,-3.13
95563674,-3.13
95564007,-3.13
95564340,-3.13
95564673,-3.13
95565006,-3.13
95565339,-3.85
95565672,-3.85
95566005,-3.85
95566338,-3.85
95566671,-3.85
95567004,-3.85
95567337,-3.85
95567670,-3.85
95568003,-3.85
95568336,-3.85
95568669,-3.85
95569335,-3.85
95569668,-3.85
95570001,-3.85
95570334,-1.44
95570667,-1.44
95571000,-1.44
95571333,-1.44
95571666,-1.44
95571999,-1.44
95572332,-1.44
95572665,-1.44
95572998,-1.44
95573331,-1.44
95573664,-1.44
95573997,-1.44
95574330,-1.44
95574663,-1.44
95575329,-1.44
95575662,-2.35
95575995,-2.35
95576328,-2.35
95576661,-2.35
95576994,-2.35
95577327,-2.35
95577660,-2.35
95577993,-2.35
95578326,-2.35
95578659,-2.35
95578992,-2.35
95579325,-2.35
95579658,-2.35
95579991,-2.35
95580324,-3.73
95580657,-3.73
95580990,-3.73
95581656,-3.73
95581989,-3.73
95582322,-3.73
95582655,-3.73
95582988,-3.73
95583321,-3.73
95583654,-3.73
95583987,-3.73
95584320,-3.73
95584653,-3.73
95584986,-3.73
95585319,-4.15
95585652,-4.15
95585985,-4.15
95586318,-4.15
95586651,-4.15
95586984,-4.15
95587650,-4.15
95587983,-4.15
95588316,-4.15
95588649,-4.15
95588982,-4.15
95589315,-4.15
95589648,-4.15
95589981,-3.05
95590314,-3.05
95590647,-3.05
95590980,-3.05
95591313,-3.05
95591646,-3.05
95591979,-3.05
95592312,-3.05
95592645,-3.05
95592978,-3.05
95593644,-3.05
95593977,-3.05
95594310,-3.05
95594643,-3.05
95594976,-1.68
95595309,-1.68
95595642,-1.68
95595975,-1.68
95596308,-1.68
95596641,-1.68
95596974,-1.68
95597307,-1.68
95597640,-1.68
95597973,-1.68
95598306,-1.68
95598639,-1.68
95598972,-1.68
95599638,-1.68
95599971,-1.68
95600304,-2.78
95600637,-2.78
95600970,-2.78
95601303,-2.78
95601636,-2.78
95601969,-2.78
95602302,-2.78
95602635,-2.78
95602968,-2.78
95603301,-2.78
95603634,-2.78
95603967,-2.78
95604300,-2.78
95604633,-2.78
95604966,-4.25
95605299,-4.25
95605965,-4.25
95606298,-4.25
95606631,-4.25
95606964,-4.25
95607297,-4.25
95607630,-4.25
95607963,-4.25
95608296,-4.25
95608629,-4.25
95608962,-4.25
95609295,-4.25
95609628,-4.25
95609961,-5.16
95610294,-5.16
95610627,-5.16
95610960,-5.16
95611293,-5.16
95611959,-5.16
95612292,-5.16
95612625,-5.16
95612958,-5.16
95613291,-5.16
95613624,-5.16
95613957,-5.16
95614290,-5.16
95614623,-5.16
95614956,-4.54
95615289,-4.54
95615622,-4.54
95615955,-4.54
95616288,-4.54
95616621,-4.54
95616954,-4.54
95617287,-4.54
95617953,-4.54
95618286,-4.54
95618619,-4.54
95618952,-4.54
95619285,-4.54
95619618,-4.54
95619951,-1.37
95620284,-1.37
95620617,-1.37
95620950,-1.37
95621283,-1.37
95621616,-1.37
95621949,-1.37
95622282,-1.37
95622615,-1.37
95622948,-1.37
95623281,-1.37
95623614,-1.37
95624280,-1.37
95624613,-1.37
95624946,-1.37
95625279,-3.97
95625612,-3.97
95625945,-3.97
95626278,-3.97
95626611,-3.97
95626944,-3.97
95627277,-3.97
95627610,-3.97
95627943,-3.97
95628276,-3.97
95628609,-3.97
95628942,-3.97
95629275,-3.97
95629608,-3.97
95630274,-3.21
95630607,-3.21
95630940,-3.21
95631273,-3.21
95631606,-3.21
95631939,-3.21
95632272,-3.21
95632605,-3.21
95632938,-3.21
95633271,-3.21
95633604,-3.21
95633937,-3.21
95634270,-3.21
95634603,-3.21
95634936,0.313
95635269,0.313
95635602,0.313
95636268,0.313
95636601,0.313
95636934,0.313
95637267,0.313
95637600,0.313
95637933,0.313
95638266,0.313
95638599,0.313
95638932,0.313
95639265,0.313
95639598,0.313
95639931,-2.71
95640264,-2.71
95640597,-2.71
95640930,-2.71
95641263,-2.71
95641596,-2.71
95642262,-2.71
95642595,-2.71
95642928,-2.71
95643261,-2.71
95643594,-2.71
95643927,-2.71
95644260,-2.71
95644593,-2.71
95644926,-2.9
95645259,-2.9
95645592,-2.9
95645925,-2.9
95646258,-2.9
95646591,-2.9
95646924,-2.9
95647257,-2.9
95647590,-2.9
95647923,-2.9
95648589,-2.9
95648922,-2.9
95649255,-2.9
95649588,-2.9
95649921,-5.31
95650254,-5.31
95650587,-5.31
95650920,-5.31
95651253,-5.31
95651586,-5.31
95651919,-5.31
95652252,-5.31
95652585,-5.31
95652918,-5.31
95653251,-5.31
95653584,-5.31
95653917,-5.31
95654583,-5.31
95654916,-5.31
95655249,-2.67
95655582,-2.67
95655915,-2.67
95656248,-2.67
95656581,-2.67
95656914,-2.67
95657247,-2.67
95657580,-2.67
95657913,-2.67
95658246,-2.67
95658579,-2.67
95658912,-2.67
95659245,-2.67
95659578,-2.67
95659911,-3.51
95660577,-3.51
95660910,-3.51
95661243,-3.51
95661576,-3.51
95661909,-3.51
95662242,-3.51
95662575,-3.51
95662908,-3.51
95663241,-3.51
95663574,-3.51
95663907,-3.51
95664240,-3.51
95664573,-3.51
95664906,-2.72
95665239,-2.72
95665572,-2.72
95665905,-2.72
95666238,-2.72
95666904,-2.72
95667237,-2.72
95667570,-2.72
95667903,-2.72
95668236,-2.72
95668569,-2.72
95668902,-2.72
95669235,-2.72
95669568,-2.72
95669901,-3.89
95670234,-3.89
95670567,-3.89
95670900,-3.89
95671233,-3.89
95671566,-3.89
95671899,-3.89
95672232,-3.89
95672898,-3.89
95673231,-3.89
95673564,-3.89
95673897,-3.89
95674230,-3.89
95674563,-3.89
95674896,-2.87
95675229,-2.87
95675562,-2.87
95675895,-2.87
95676228,-2.87
95676561,-2.87
95676894,-2.87
95677227,-2.87
95677560,-2.87
95677893,-2.87
95678226,-2.87
95678892,-2.87
95679225,-2.87
95679558,-2.87
95679891,-0.87
95680224,-0.87
95680557,-0.87
95680890,-0.87
95681223,-0.87
95681556,-0.87
95681889,-0.87
95682222,-0.87
95682555,-0.87
95682888,-0.87
95683221,-0.87
95683554,-0.87
95683887,-0.87
95684220,-0.87
95684886,-0.87
95685219,-1.12
95685552,-1.12
95685885,-1.12
95686218,-1.12
95686551,-1.12
95686884,-1.12
95687217,-1.12
95687550,-1.12
95687883,-1.12
95688216,-1.12
95688549,-1.12
95688882,-1.12
95689215,-1.12
95689548,-2.16
95689881,-2.16
95690214,-2.16
95690547,-2.16
95691213,-2.16
95691546,-2.16
95691879,-2.16
95692212,-2.16
95692545,-2.16
95692878,-2.16
95693211,-2.16
95693544,-2.16
95693877,-2.16
95694210,-2.16
95694543,-3.43
95694876,-3.43
95695209,-3.43
95695542,-3.43
95695875,-3.43
95696208,-3.43
95696541,-3.43
95697207,-3.43
95697540,-3.43
95697873,-3.43
95698206,-3.43
95698539,-3.43
95698872,-3.43
95699205,-3.43
95699538,-3.85
95699871,-3.85
95700204,-3.85
95700537,-3.85
95700870,-3.85
95701203,-3.85
95701536,-3.85
95701869,-3.85
95702202,-3.85
95702535,-3.85
95703201,-3.85
95703534,-3.85
95703867,-3.85
95704200,-3.85
95704533,-2.78
95704866,-2.78
95705199,-2.78
95705532,-2.78
95705865,-2.78
95706198,-2.78
95706531,-2.78
95706864,-2.78
95707197,-2.78
95707530,-2.78
95707863,-2.78
95708196,-2.78
95708529,-2.78
95708862,-2.78
95709528,-2.78
95709861,-2.75
95710194,-2.75
95710527,-2.75
95710860,-2.75
95711193,-2.75
95711526,-2.75
95711859,-2.75
95712192,-2.75
95712525,-2.75
95712858,-2.75
95713191,-2.75
95713524,-2.75
95713857,-2.75
95714190,-2.75
95714523,-3.68
95714856,-3.68
95715522,-3.68
95715855,-3.68
95716188,-3.68
95716521,-3.68
95716854,-3.68
95717187,-3.68
95717520,-3.68
95717853,-3.68
95718186,-3.68
95718519,-3.68
95718852,-3.68
95719185,-3.68
95719518,-3.62
95719851,-3.62
95720184,-3.62
95720517,-3.62
95720850,-3.62
95721516,-3.62
95721849,-3.62
95722182,-3.62
95722515,-3.62
95722848,-3.62
95723181,-3.62
95723514,-3.62
95723847,-3.62
95724180,-3.62
95724513,-0.85
95724846,-0.85
95725179,-0.85
95725512,-0.85
95725845,-0.85
95726178,-0.85
95726511,-0.85
95726844,-0.85
95727510,-0.85
95727843,-0.85
95728176,-0.85
95728509,-0.85
95728842,-0.85
95729175,-0.85
95729508,-1.5
95729841,-1.5
95730174,-1.5
95730507,-1.5
95730840,-1.5
95731173,-1.5
95731506,-1.5
95731839,-1.5
95732172,-1.5
95732505,-1.5
95732838,-1.5
95733171,-1.5
95733837,-1.5
95734170,-1.5
95734503,-1.5
95734836,-3.77
95735169,-3.77
95735502,-3.77
95735835,-3.77
95736168,-3.77
95736501,-3.77
95736834,-3.77
95737167,-3.77
95737500,-3.77
95737833,-3.77
95738166,-3.77
95738499,-3.77
95738832,-3.77
95739165,-3.77
95739831,-2.55
95740164,-2.55
95740497,-2.55
95740830,-2.55
95741163,-2.55
95741496,-2.55
95741829,-2.55
95742162,-2.55
95742495,-2.55
95742828,-2.55
95743161,-2.55
95743494,-2.55
95743827,-2.55
95744160,-2.55
95744493,-2.85
95744826,-2.85
95745159,-2.85
95745825,-2.85
95746158,-2.85
95746491,-2.85
95746824,-2.85
95747157,-2.85
95747490,-2.85
95747823,-2.85
95748156,-2.85
95748489,-2.85
95748822,-2.85
95749155,-2.85
95749488,-4.48
95749821,-4.48
95750154,-4.48
95750487,-4.48
95750820,-4.48
95751153,-4.48
95751486,-4.48
95752152,-4.48
95752485,-4.48
95752818,-4.48
95753151,-4.48
95753484,-4.48
95753817,-4.48
95754150,-4.48
95754483,-3.34
95754816,-3.34
95755149,-3.34
95755482,-3.34
95755815,-3.34
95756148,-3.34
95756481,-3.34
95756814,-3.34
95757147,-3.34
95757480,-3.34
95758146,-3.34
95758479,-3.34
95758812,-3.34
95759145,-3.34
95759478,-3.33
95759811,-3.33
95760144,-3.33
95760477,-3.33
95760810,-3.33
95761143,-3.33
95761476,-3.33
95761809,-3.33
95762142,-3.33
95762475,-3.33
95762808,-3.33
95763141,-3.33
95763474,-3.33
95764140,-3.33
95764473,-3.33
95764806,-5.63
95765139,-5.63
95765472,-5.63
95765805,-5.63
95766138,-5.63
95766471,-5.63
95766804,-5.63
95767137,-5.63
95767470,-5.63
95767803,-5.63
95768136,-5.63
95768469,-5.63
95768802,-5.63
95769135,-5.63
95769468,-3.27
95770134,-3.27
95770467,-3.27
95770800,-3.27
95771133,-3.27
95771466,-3.27
95771799,-3.27
95772132,-3.27
95772465,-3.27
95772798,-3.27
95773131,-3.27
95773464,-3.27
95773797,-3.27
95774130,-3.27
95774463,-2.72
95774796,-2.72
95775129,-2.72
95775462,-2.72
95775795,-2.72
95776461,-2.72
95776794,-2.72
95777127,-2.72
95777460,-2.72
95777793,-2.72
95778126,-2.72
95778459,-2.72
95778792,-2.72
95779125,-2.72
95779458,-3.76
95779791,-3.76
95780124,-3.76
95780457,-3.76
95780790,-3.76
95781123,-3.76
95781456,-3.76
95781789,-3.76
95782455,-3.76
95782788,-3.76
95783121,-3.76
95783454,-3.76
95783787,-3.76
95784120,-3.76
95784453,-3.66
95784786,-3.66
95785119,-3.66
95785452,-3.66
95785785,-3.66
95786118,-3.66
95786451,-3.66
95786784,-3.66
95787117,-3.66
95787450,-3.66
95787783,-3.66
95788449,-3.66
95788782,-3.66
95789115,-3.66
95789448,1.727
95789781,1.727
95790114,1.727
95790447,1.727
95790780,1.727
95791113,1.727
95791446,1.727
95791779,1.727
95792112,1.727
95792445,1.727
95792778,1.727
95793111,1.727
95793444,1.727
95793777,1.727
95794110,-1.22
95794776,-1.22
95795109,-1.22
95795442,-1.22
95795775,-1.22
95796108,-1.22
95796441,-1.22
95796774,-1.22
95797107,-1.22
95797440,-1.22
95797773,-1.22
95798106,-1.22
95798439,-1.22
95798772,-1.22
95799105,-3.03
95799438,-3.03
95799771,-3.03
95800104,-3.03
95800770,-3.03
95801103,-3.03
95801436,-3.03
95801769,-3.03
95802102,-3.03
95802435,-3.03
95802768,-3.03
95803101,-3.03
95803434,-3.03
95803767,-3.03
95804100,1.637
95804433,1.637
95804766,1.637
95805099,1.637
95805432,1.637
95805765,1.637
95806098,1.637
95806764,1.637
95807097,1.637
95807430,1.637
95807763,1.637
95808096,1.637
95808429,1.637
95808762,1.637
95809095,0.366
95809428,0.366
95809761,0.366
95810094,0.366
95810427,0.366
95810760,0.366
95811093,0.366
95811426,0.366
95811759,0.366
95812092,0.366
95812758,0.366
95813091,0.366
95813424,0.366
95813757,0.366
95814090,-2.3
95814423,-2.3
95814756,-2.3
95815089,-2.3
95815422,-2.3
95815755,-2.3
95816088,-2.3
95816421,-2.3
95816754,-2.3
95817087,-2.3
95817420,-2.3
95817753,-2.3
95818086,-2.3
95818419,-2.3
95819085,-2.3
95819418,-2.83
95819751,-2.83
95820084,-2.83
95820417,-2.83
95820750,-2.83
95821083,-2.83
95821416,-2.83
95821749,-2.83
95822082,-2.83
95822415,-2.83
95822748,-2.83
95823081,-2.83
95823414,-2.83
95823747,-2.83
95824080,1.319
95824413,1.319
95825079,1.319
95825412,1.319
95825745,1.319
95826078,1.319
95826411,1.319
95826744,1.319
95827077,1.319
95827410,1.319
95827743,1.319
95828076,1.319
95828409,1.319
95828742,1.319
95829075,-4.39
95829408,-4.39
95829741,-4.39
95830074,-4.39
95830407,-4.39
95831073,-4.39
95831406,-4.39
95831739,-4.39
95832072,-4.39
95832405,-4.39
95832738,-4.39
95833071,-4.39
95833404,-4.39
95833737,-4.39
95834070,-2.01
95834403,-2.01
95834736,-2.01
95835069,-2.01
95835402,-2.01
95835735,-2.01
95836068,-2.01
95836401,-2.01
95836734,-2.01
95837400,-2.01
95837733,-2.01
95838066,-2.01
95838399,-2.01
95838732,-2.01
95839065,-2.27
95839398,-2.27
95839731,-2.27
95840064,-2.27
95840397,-2.27
95840730,-2.27
95841063,-2.27
95841396,-2.27
95841729,-2.27
95842062,-2.27
95842395,-2.27
95842728,-2.27
95843394,-2.27
95843727,-2.27
95844060,-2.27
95844393,-2.32
95844726,-2.32
95845059,-2.32
95845392,-2.32
95845725,-2.32
95846058,-2.32
95846391,-2.32
95846724,-2.32
95847057,-2.32
95847390,-2.32
95847723,-2.32
95848056,-2.32
95848389,-2.32
95848722,-2.32
95849388,-1.05
95849721,-1.05
95850054,-1.05
95850387,-1.05
95850720,-1.05
95851053,-1.05
95851386,-1.05
95851719,-1.05
95852052,-1.05
95852385,-1.05
95852718,-1.05
95853051,-1.05
95853384,-1.05
95853717,-1.05
95854050,-0.89
95854383,-0.89
95854716,-0.89
95855382,-0.89
95855715,-0.89
95856048,-0.89
95856381,-0.89
95856714,-0.89
95857047,-0.89
95857380,-0.89
95857713,-0.89
95858046,-0.89
95858379,-0.89
95858712,-0.89
95859045,-3.3
95859378,-3.3
95859711,-3.3
95860044,-3.3
95860377,-3.3
95860710,-3.3
95861043,-3.3
95861709,-3.3
95862042,-3.3
95862375,-3.3
95862708,-3.3
95863041,-3.3
95863374,-3.3
95863707,-3.3
95864040,-1.81
95864373,-1.81
95864706,-1.81
95865039,-1.81
95865372,-1.81
95865705,-1.81
95866038,-1.81
95866371,-1.81
95866704,-1.81
95867037,-1.81
95867703,-1.81
95868036,-1.81
95868369,-1.81
95868702,-1.81
95869035,-2.69
95869368,-2.69
95869701,-2.69
95870034,-2.69
95870367,-2.69
95870700,-2.69
95871033,-2.69
95871366,-2.69
95871699,-2.69
95872032,-2.69
95872365,-2.69
95872698,-2.69
95873031,-2.69
95873697,-2.69
95874030,-2.69
95874363,-4.49
95874696,-4.49
95875029,-4.49
95875362,-4.49
95875695,-4.49
95876028,-4.49
95876361,-4.49
95876694,-4.49
95877027,-4.49
95877360,-4.49
95877693,-4.49
95878026,-4.49
95878359,-4.49
95878692,-4.49
95879025,-4.11
95879358,-4.11
95880024,-4.11
95880357,-4.11
95880690,-4.11
95881023,-4.11
95881356,-4.11
95881689,-4.11
95882022,-4.11
95882355,-4.11
95882688,-4.11
95883021,-4.11
95883354,-4.11
95883687,-4.11
95884020,-3.14
95884353,-3.14
95884686,-3.14
95885019,-3.14
95885352,-3.14
95886018,-3.14
95886351,-3.14
95886684,-3.14
95887017,-3.14
95887350,-3.14
95887683,-3.14
95888016,-3.14
95888349,-3.14
95888682,-3.14
95889015,-1.78
95889348,-1.78
95889681,-1.78
95890014,-1.78
95890347,-1.78
95890680,-1.78
95891013,-1.78
95891346,-1.78
95892012,-1.78
95892345,-1.78
95892678,-1.78
95893011,-1.78
95893344,-1.78
95893677,-2.84
95894010,-2.84
95894343,-2.84
95894676,-2.84
95895009,-2.84
95895342,-2.84
95895675,-2.84
95896008,-2.84
95896341,-2.84
95896674,-2.84
95897007,-2.84
95897340,-2.84
95898006,-2.84
95898339,-2.84
95898672,-2.84
95899005,-0.38
95899338,-0.38
95899671,-0.38
95900004,-0.38
95900337,-0.38
95900670,-0.38
95901003,-0.38
95901336,-0.38
95901669,-0.38
95902002,-0.38
95902335,-0.38
95902668,-0.38
95903001,-0.38
95903334,-0.38
95903667,-1.73
95904333,-1.73
95904666,-1.73
95904999,-1.73
95905332,-1.73
95905665,-1.73
95905998,-1.73
95906331,-1.73
95906664,-1.73
95906997,-1.73
95907330,-1.73
95907663,-1.73
95907996,-1.73
95908329,-1.73
95908662,-1.9
95908995,-1.9
95909328,-1.9
95909661,-1.9
95910327,-1.9
95910660,-1.9
95910993,-1.9
95911326,-1.9
95911659,-1.9
95911992,-1.9
95912325,-1.9
95912658,-1.9
95912991,-1.9
95913324,-1.9
95913657,-1.91
95913990,-1.91
95914323,-1.91
95914656,-1.91
95914989,-1.91
95915322,-1.91
95915655,-1.91
95916321,-1.91
95916654,-1.91
95916987,-1.91
95917320,-1.91
95917653,-1.91
95917986,-1.91
95918319,-1.91
95918652,-3.77
95918985,-3.77
95919318,-3.77
95919651,-3.77
95919984,-3.77
95920317,-3.77
95920650,-3.77
95920983,-3.77
95921316,-3.77
95921649,-3.77
95921982,-3.77
95922648,-3.77
95922981,-3.77
95923314,-3.77
95923647,-2.14
95923980,-2.14
95924313,-2.14
95924646,-2.14
95924979,-2.14
95925312,-2.14
95925645,-2.14
95925978,-2.14
95926311,-2.14
95926644,-2.14
95926977,-2.14
95927310,-2.14
95927643,-2.14
95927976,-2.14
95928642,-2.14
95928975,-2.63
95929308,-2.63
95929641,-2.63
95929974,-2.63
95930307,-2.63
95930640,-2.63
95930973,-2.63
95931306,-2.63
95931639,-2.63
95931972,-2.63
95932305,-2.63
95932638,-2.63
95932971,-2.63
95933304,-2.63
95933637,-4.29
95933970,-4.29
95934636,-4.29
95934969,-4.29
95935302,-4.29
95935635,-4.29
95935968,-4.29
95936301,-4.29
95936634,-4.29
95936967,-4.29
95937300,-4.29
95937633,-4.29
95937966,-4.29
95938299,-4.29
95938632,-2.42
95938965,-2.42
95939298,-2.42
95939631,-2.42
95939964,-2.42
95940630,-2.42
95940963,-2.42
95941296,-2.42
95941629,-2.42
95941962,-2.42
95942295,-2.42
95942628,-2.42
95942961,-2.42
95943294,-2.42
95943627,-1.38
95943960,-1.38
95944293,-1.38
95944626,-1.38
95944959,-1.38
95945292,-1.38
95945625,-1.38
95945958,-1.38
95946291,-1.38
95946957,-1.38
95947290,-1.38
95947623,-1.38
95947956,-1.38
95948289,-1.38
95948622,-1.21
95948955,-1.21
95949288,-1.21
95949621,-1.21
95949954,-1.21
95950287,-1.21
95950620,-1.21
95950953,-1.21
95951286,-1.21
95951619,-1.21
95951952,-1.21
95952285,-1.21
95952951,-1.21
95953284,-1.21
95953617,-1.21
95953950,-3.16
95954283,-3.16
95954616,-3.16
95954949,-3.16
95955282,-3.16
95955615,-3.16
95955948,-3.16
95956281,-3.16
95956614,-3.16
95956947,-3.16
95957280,-3.16
95957613,-3.16
95957946,-3.16
95958279,-3.16
95958945,-3.35
95959278,-3.35
95959611,-3.35
95959944,-3.35
95960277,-3.35
95960610,-3.35
95960943,-3.35
95961276,-3.35
95961609,-3.35
95961942,-3.35
95962275,-3.35
95962608,-3.35
95962941,-3.35
95963274,-3.35
95963607,-4.52
95963940,-4.52
95964273,-4.52
95964606,-4.52
95965272,-4.52
95965605,-4.52
95965938,-4.52
95966271,-4.52
95966604,-4.52
95966937,-4.52
95967270,-4.52
95967603,-4.52
95967936,-4.52
95968269,-4.52
95968602,-2.78
95968935,-2.78
95969268,-2.78
95969601,-2.78
95969934,-2.78
95970267,-2.78
95970600,-2.78
95971266,-2.78
95971599,-2.78
95971932,-2.78
95972265,-2.78
95972598,-2.78
95972931,-2.78
95973264,-2.78
95973597,0.07
95973930,0.07
95974263,0.07
95974596,0.07
95974929,0.07
95975262,0.07
95975595,0.07
95975928,0.07
95976261,0.07
95976594,0.07
95977260,0.07
95977593,0.07
95977926,0.07
95978259,0.07
95978592,-2.88
95978925,-2.88
95979258,-2.88
95979591,-2.88
95979924,-2.88
95980257,-2.88
95980590,-2.88
95980923,-2.88
95981256,-2.88
95981589,-2.88
95981922,-2.88
95982255,-2.88
95982588,-2.88
95983254,-2.88
95983587,-2.88
95983920,-3.41
95984253,-3.41
95984586,-3.41
95984919,-3.41
95985252,-3.41
95985585,-3.41
95985918,-3.41
95986251,-3.41
95986584,-3.41
95986917,-3.41
95987250,-3.41
95987583,-3.41
95987916,-3.41
95988249,-3.41
95988582,-1.65
95988915,-1.65
95989581,-1.65
95989914,-1.65
95990247,-1.65
95990580,-1.65
95990913,-1.65
95991246,-1.65
95991579,-1.65
95991912,-1.65
95992245,-1.65
95992578,-1.65
95992911,-1.65
95993244,-1.65
95993577,-1.01
95993910,-1.01
95994243,-1.01
95994576,-1.01
95994909,-1.01
95995575,-1.01
95995908,-1.01
95996241,-1.01
95996574,-1.01
95996907,-1.01
95997240,-1.01
95997573,-1.01
95997906,-1.01
95998239,-4.52
95998572,-4.52
95998905,-4.52
95999238,-4.52
95999571,-4.52
95999904,-4.52
96000237,-4.52
96000570,-4.52
96000903,-4.52
96001569,-4.52
96001902,-4.52
96002235,-4.52
96002568,-4.52
96002901,-4.52
96003234,-5.19
96003567,-5.19
96003900,-5.19
96004233,-5.19
96004566,-5.19
96004899,-5.19
96005232,-5.19
96005565,-5.19
96005898,-5.19
96006231,-5.19
96006564,-5.19
96006897,-5.19
96007230,-5.19
96007896,-5.19
96008229,-5.19
96008562,-2.01
96008895,-2.01
96009228,-2.01
96009561,-2.01
96009894,-2.01
96010227,-2.01
96010560,-2.01
96010893,-2.01
96011226,-2.01
96011559,-2.01
96011892,-2.01
96012225,-2.01
96012558,-2.01
96012891,-2.01
96013224,-2.21
96013890,-2.21
96014223,-2.21
96014556,-2.21
96014889,-2.21
96015222,-2.21
96015555,-2.21
96015888,-2.21
96016221,-2.21
96016554,-2.21
96016887,-2.21
96017220,-2.21
96017553,-2.21
96017886,-2.21
96018219,-1.73
96018552,-1.73
96018885,-1.73
96019218,-1.73
96019884,-1.73
96020217,-1.73
96020550,-1.73
96020883,-1.73
96021216,-1.73
96021549,-1.73
96021882,-1.73
96022215,-1.73
96022548,-1.73
96022881,-1.73
96023214,-3.42
96023547,-3.42
96023880,-3.42
96024213,-3.42
96024546,-3.42
96024879,-3.42
96025212,-3.42
96025878,-3.42
96026211,-3.42
96026544,-3.42
96026877,-3.42
96027210,-3.42
96027543,-3.42
96027876,-3.42
96028209,-3.58
96028542,-3.58
96028875,-3.58
96029208,-3.58
96029541,-3.58
96029874,-3.58
96030207,-3.58
96030540,-3.58
96030873,-3.58
96031206,-3.58
96031539,-3.58
96032205,-3.58
96032538,-3.58
96032871,-3.58
96033204,-3.32
96033537,-3.32
96033870,-3.32
96034203,-3.32
96034536,-3.32
96034869,-3.32
96035202,-3.32
96035535,-3.32
96035868,-3.32
96036201,-3.32
96036534,-3.32
96036867,-3.32
96037200,-3.32
96037533,-3.32
96038199,-3.32
96038532,-1.28
96038865,-1.28
96039198,-1.28
96039531,-1.28
96039864,-1.28
96040197,-1.28
96040530,-1.28
96040863,-1.28
96041196,-1.28
96041529,-1.28
96041862,-1.28
96042195,-1.28
96042528,-1.28
96042861,-1.28
96043194,-2.55
96043527,-2.55
96044193,-2.55
96044526,-2.55
96044859,-2.55
96045192,-2.55
96045525,-2.55
96045858,-2.55
96046191,-2.55
96046524,-2.55
96046857,-2.55
96047190,-2.55
96047523,-2.55
96047856,-2.55
96048189,-0.86
96048522,-0.86
96048855,-0.86
96049188,-0.86
96049521,-0.86
96049854,-0.86
96050520,-0.86
96050853,-0.86
96051186,-0.86
96051519,-0.86
96051852,-0.86
96052185,-0.86
96052518,-0.86
96052851,-0.86
96053184,-1.63
96053517,-1.63
96053850,-1.63
96054183,-1.63
96054516,-1.63
96054849,-1.63
96055182,-1.63
96055515,-1.63
96055848,-1.63
96056514,-1.63
96056847,-1.63
96057180,-1.63
96057513,-1.63
96057846,-1.63
96058179,-0.86
96058512,-0.86
96058845,-0.86
96059178,-0.86
96059511,-0.86
